Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.flink.client.cli.CliFrontendParser.getRunOptionsWithoutDeprecatedOptions,4,5,0,5,2,3,0,3,1,4,2,2,1,0,1,11.0,20.0,4.800000000000001,69.18863237274596,1056.0000000000002,0.03456644293839658,5,0,0,0,0,0,1.25,0.0,0.0,0.0,2,3,2,5,0.6,0.4,1.5,2.5,2,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.getInfoOptionsWithoutDeprecatedOptions,4,5,0,5,1,3,0,2,1,4,1,3,1,0,1,8.0,15.0,5.0,45.0,600.0,0.023712622029933746,3,0,0,0,0,0,0.75,0.0,0.0,0.0,1,2,1,3,0.4,0.2,2.0,3.0,1,bug-prone
org.apache.flink.client.cli.CliFrontendParser.getListOptionsWithoutDeprecatedOptions,4,4,0,4,1,2,0,2,1,3,1,2,1,0,1,8.0,13.0,4.166666666666667,39.0,433.33333333333337,0.019087987576846644,4,0,0,0,0,0,1.3333333333333333,0.0,0.0,0.0,1,1,3,4,0.25,0.75,0.3333333333333333,4.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.getCancelOptionsWithoutDeprecatedOptions,3,3,0,3,1,1,0,2,1,2,1,1,1,0,1,7.0,8.0,3.75,22.458839376460833,210.0,0.011776736060179817,5,0,0,0,0,0,2.5,0.0,0.0,0.0,2,2,3,5,0.6666666666666666,1.0,0.6666666666666666,2.5,2,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.getStopOptionsWithoutDeprecatedOptions,2,3,0,3,1,1,0,1,1,2,1,1,1,0,1,4.0,5.0,3.0,10.0,60.0,0.005108729549290353,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,0,1,1,0.0,0.3333333333333333,0.0,1.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.getSavepointOptionsWithoutDeprecatedOptions,4,5,0,5,1,3,0,2,1,4,1,3,1,0,1,8.0,15.0,5.0,45.0,600.0,0.023712622029933746,2,0,0,0,0,0,0.5,0.0,0.0,0.0,2,1,1,2,0.2,0.2,1.0,1.0,2,bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelp,3,18,2,13,1,11,3,9,1,12,1,11,1,0,1,16.0,51.0,4.545454545454545,204.0,3709.0909090909086,0.07987123454403834,3,0,0,0,2,0,0.25,0.0,0.0,2.0,1,1,0,1,0.06666666666666667,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelpForRun,4,14,3,11,2,9,0,8,1,10,2,8,1,0,1,26.0,60.0,11.666666666666668,282.02638308846554,18200.000000000004,0.23063559636601913,0,0,0,0,2,0,0.0,0.0,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelpForInfo,3,12,2,10,2,8,0,7,1,9,2,7,1,0,0,22.0,50.0,10.833333333333334,222.97158093186488,11916.666666666668,0.17390628305227734,1,0,0,0,0,0,0.1111111111111111,0.0,0.0,0,1,0,1,1,0.0,0.08333333333333333,0.0,1.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelpForList,4,14,3,11,2,9,0,8,1,10,2,8,1,0,1,26.0,60.0,11.666666666666668,282.02638308846554,18200.000000000004,0.23063559636601913,0,0,0,0,2,0,0.0,0.0,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelpForStop,4,14,3,11,2,9,0,8,1,10,2,8,1,0,1,26.0,60.0,11.666666666666668,282.02638308846554,18200.000000000004,0.23063559636601913,0,0,0,0,2,0,0.0,0.0,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelpForCancel,4,14,3,11,2,9,0,8,1,10,2,8,1,0,1,26.0,60.0,11.666666666666668,282.02638308846554,18200.000000000004,0.23063559636601913,0,0,0,0,2,0,0.0,0.0,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printHelpForSavepoint,4,14,3,11,2,9,0,8,1,10,2,8,1,0,1,26.0,60.0,11.666666666666668,282.02638308846554,18200.000000000004,0.23063559636601913,0,0,0,0,2,0,0.0,0.0,0.0,2.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.printCustomCliOptions,10,21,0,15,5,8,6,6,3,10,3,7,3,2,3,31.0,59.0,23.22222222222222,292.2975823128257,42473.444444444445,0.40577977784766717,1,1,0,0,3,0,0.1,0.0625,0.0,1.0,1,6,1,7,0.375,0.0625,6.0,7.0,1,not bug-prone
org.apache.flink.client.cli.CliFrontendParser.parseRunCommand,10,10,0,10,3,6,0,5,2,6,3,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,1,1,0,1,0.1,0.0,0,1.0,1,bug-prone
org.apache.flink.client.cli.DefaultCLI.isActive,0,4,0,3,1,1,1,1,1,2,1,1,1,0,1,5.0,5.0,1.5,11.60964047443681,37.5,0.0037345039554643033,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.DefaultCLI.getId,0,3,0,3,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.flink.client.cli.DefaultCLI.createClusterDescriptor,2,6,1,5,3,2,0,3,1,3,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1,5,0,4.0,0.0,0.0,5.0,2,1,0,1,0.16666666666666666,0.0,0,0.5,1,not bug-prone
org.apache.flink.client.cli.DefaultCLI.getClusterId,1,3,0,3,1,1,0,2,1,2,1,1,1,0,1,7.0,7.0,2.5,19.651484454403228,122.5,0.008221848520742371,6,0,0,2,6,0,3.0,0.0,0.0,6.0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.flink.client.cli.DefaultCLI.getClusterSpecification,0,3,0,3,1,1,0,2,1,2,1,1,1,0,1,9.0,10.0,4.0,31.699250014423125,360.0,0.016868653306034983,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.cli.ListOptions.showRunning,3,3,0,3,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.cli.ListOptions.showScheduled,3,3,0,3,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.cli.SavepointOptions.getSavepointPath,2,3,0,3,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.flink.client.deployment.ClusterSpecification.fromConfiguration,2,13,2,11,4,9,0,10,1,5,4,1,1,0,1,26.0,52.0,20.357142857142858,244.4228653433368,27522.857142857145,0.30386062204879155,3,0,0,0,0,0,0.6,0.0,0.0,0.0,2,3,0,3,0.23076923076923078,0.0,0,1.5,2,bug-prone
org.apache.flink.client.deployment.StandaloneClusterDescriptor.getClusterDescription,3,5,0,5,3,3,0,3,1,4,3,1,1,0,0,21.0,32.0,9.75,140.55415752892034,6552.0,0.11671535745386996,2,0,0,0,0,0,0.5,0.0,0.0,0,1,2,0,2,0.4,0.0,0,2.0,1,not bug-prone
org.apache.flink.client.deployment.StandaloneClusterDescriptor.deploySessionCluster,0,3,0,3,1,1,0,2,1,2,1,1,1,0,1,8.0,8.0,3.0,24.0,192.0,0.011093780389610152,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.deployment.StandaloneClusterDescriptor.deployJobCluster,0,6,0,6,4,1,0,2,1,2,1,1,1,0,3,13.0,14.0,4.5,51.80615605397529,819.0,0.02917883936346749,0,0,0,0,2,0,0.0,0.0,0.0,0.6666666666666666,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.LocalExecutor.start,5,13,1,10,1,6,2,5,2,6,1,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,36,1,3,0,0,0,6.0,0.07692307692307693,0.23076923076923078,0,7,6,6,12,0.46153846153846156,0.46153846153846156,1.0,1.7142857142857142,2,not bug-prone
org.apache.flink.client.LocalExecutor.createJobExecutorService,8,24,4,20,4,17,0,16,2,8,3,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,0,0,0,2.125,0.125,0.0,0.0,7,15,7,22,0.625,0.2916666666666667,2.142857142857143,3.142857142857143,5,bug-prone
org.apache.flink.client.LocalExecutor.stop,4,8,0,8,1,4,0,2,2,5,1,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11,1,0,0,0,0,2.2,0.125,0.0,0,3,5,4,9,0.625,0.5,1.25,3.0,1,not bug-prone
org.apache.flink.client.LocalExecutor.isRunning,2,5,0,5,1,2,0,1,1,3,1,2,1,0,0,9.0,9.0,3.0,28.529325012980813,243.0,0.012980246132766673,5,0,0,0,0,0,1.6666666666666667,0.0,0.0,0,2,4,2,6,0.8,0.4,2.0,3.0,2,bug-prone
org.apache.flink.client.LocalExecutor.executePlan,10,63,9,36,9,24,18,16,8,24,9,15,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,32,2,1,0,0,0,1.3333333333333333,0.04,0.02,0.0,12,16,9,25,0.32,0.18,1.7777777777777777,2.0833333333333335,5,bug-prone
org.apache.flink.client.LocalExecutor.getOptimizerPlanAsJSON,3,16,2,7,4,5,7,7,1,6,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.5,0.0,0.0,0.0,3,3,0,3,0.3333333333333333,0.0,0,1.0,3,not bug-prone
org.apache.flink.client.LocalExecutor.endSession,0,3,0,2,1,0,1,0,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,7.0,0.0,0.0,0.0,3,4,5,9,1.3333333333333333,1.6666666666666667,0.8,3.0,3,bug-prone
org.apache.flink.client.LocalExecutor.createConfiguration,4,9,2,7,2,5,0,7,1,6,2,4,1,0,0,18.0,33.0,10.0,137.6075250475963,5940.0,0.10932925161574743,7,0,0,0,0,0,1.1666666666666667,0.0,0.0,0,3,7,0,7,0.7777777777777778,0.0,0,2.3333333333333335,3,not bug-prone
org.apache.flink.client.LocalExecutor.optimizerPlanAsJSON,2,16,2,7,4,5,7,8,1,6,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,1,1,0,1,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.ClusterClient.run,4,4,0,4,2,1,0,3,1,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,2,2,0,2,0.038461538461538464,0.0,0,1.0,2,not bug-prone
org.apache.flink.client.program.ClusterClient.cancel,21,22,3,13,5,10,6,7,3,9,5,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,15,4,1,0,0,0,1.6666666666666667,0.23529411764705882,0.058823529411764705,0.0,1,8,9,17,0.47058823529411764,0.5294117647058824,0.8888888888888888,17.0,1,not bug-prone
org.apache.flink.client.program.ClusterClient.endSessions,3,19,2,12,2,7,5,4,6,9,3,6,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.0,1,1,0,1,0.07142857142857142,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.ClusterClient.getJobManagerGateway,15,20,1,12,1,9,7,6,2,5,1,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,1,0,1,0.07692307692307693,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.ClusterClient.logAndSysout,4,10,0,6,1,3,4,2,2,4,1,3,2,1,1,12.0,17.0,6.0,60.94436251225966,1224.0,0.03814166878385247,1,0,0,0,0,0,0.25,0.0,0.0,0.0,1,1,0,1,0.16666666666666666,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.ContextEnvironment.execute,7,7,0,7,4,5,0,7,1,5,3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,0,0,0,1.8,0.14285714285714285,0.0,0.0,5,6,5,11,0.8571428571428571,0.7142857142857143,1.2,2.2,4,not bug-prone
org.apache.flink.client.program.ContextEnvironment.getExecutionPlan,2,7,1,6,4,4,0,5,1,5,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.4,0.0,0.0,0,2,2,0,2,0.2857142857142857,0.0,0,1.0,2,bug-prone
org.apache.flink.client.program.ContextEnvironment.toString,1,4,0,4,1,2,0,3,1,2,1,1,2,0,0,8.0,10.0,2.0,30.0,160.0,0.009824083996374362,1,0,0,0,0,0,0.5,0.0,0.0,0,1,1,0,1,0.25,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.ContextEnvironment.getClient,2,3,0,3,1,1,0,1,1,2,1,1,1,0,0,4.0,4.0,1.5,8.0,24.0,0.002773445097402539,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.program.ContextEnvironment.getJars,2,3,0,3,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.program.ContextEnvironmentFactory.createExecutionEnvironment,8,13,1,12,1,8,0,6,4,7,1,6,4,1,0,28.0,57.0,16.227272727272727,274.01923055728344,25898.727272727272,0.29178593933246705,4,1,0,0,0,0,0.5714285714285714,0.07692307692307693,0.0,0,4,3,0,3,0.23076923076923078,0.0,0,0.75,2,not bug-prone
org.apache.flink.client.program.DetachedEnvironment.execute,6,7,0,7,2,5,0,7,1,6,2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.0,1,1,0,1,0.14285714285714285,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.DetachedEnvironment.finalizeExecute,7,6,0,3,1,1,3,2,1,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.5,0.0,0.0,0,3,3,0,3,1.0,0.0,0,1.0,2,not bug-prone
org.apache.flink.client.program.JobWithJars.getJarFiles,2,6,0,3,1,1,3,1,1,2,1,1,1,0,0,4.0,4.0,1.5,8.0,24.0,0.002773445097402539,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.flink.client.program.JobWithJars.getUserCodeClassLoader,4,11,0,6,1,3,5,5,2,4,1,3,2,1,0,16.0,25.0,6.666666666666666,100.0,2666.6666666666665,0.06409998090255146,1,0,0,0,0,0,0.25,0.0,0.0,0,1,1,0,1,0.16666666666666666,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.program.JobWithJars.checkJarFile,7,15,0,14,2,8,1,6,8,9,2,7,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,0,1,0,0.7777777777777778,0.13333333333333333,0.0,1.0,1,7,0,7,0.4666666666666667,0.0,0,7.0,1,not bug-prone
org.apache.flink.client.program.JobWithJars.buildUserCodeClassLoader,6,10,0,10,2,6,0,4,4,11,4,7,3,1,3,27.0,84.0,40.0,399.4105501817314,90720.0,0.6729985155845256,11,0,2,0,2,1,1.0,0.0,0.2,0.6666666666666666,3,9,3,12,0.9,0.3,3.0,4.0,3,bug-prone
org.apache.flink.client.program.OptimizerPlanEnvironment.getOptimizedPlan,8,39,4,33,7,26,2,12,4,20,7,13,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0.45,0.0,0.0,0.0,2,2,2,4,0.05128205128205128,0.05128205128205128,1.0,2.0,1,bug-prone
org.apache.flink.client.program.PackagedProgram.getPlanWithJars,7,14,0,8,1,5,6,8,2,4,1,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.25,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.flink.client.program.PackagedProgram.getPreviewPlan,7,60,4,45,5,31,11,19,11,25,5,20,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,0,0.16,0.0392156862745098,0.0,0,2,5,0,5,0.09803921568627451,0.0,0,2.5,2,bug-prone
org.apache.flink.client.program.PackagedProgram.getAllLibraries,8,20,2,15,2,9,3,8,6,10,3,7,4,2,0,38.0,64.0,26.25,335.86736086038945,63840.0,0.53244407366195,1,0,0,0,0,0,0.1,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.flink.client.program.PackagedProgramUtils.createJobGraph,5,16,0,6,4,1,10,2,1,2,1,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,29,3,0,0,0,0,14.5,0.5,0.0,0.0,2,2,27,29,0.3333333333333333,4.5,0.07407407407407407,14.5,2,not bug-prone
org.apache.flink.client.program.rest.RestClusterClientConfiguration.fromConfiguration,6,9,2,7,5,5,0,5,1,6,5,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1.3333333333333333,0.0,0.0,0.0,1,4,4,8,0.4444444444444444,0.4444444444444444,1.0,8.0,1,not bug-prone
org.apache.flink.client.RemoteExecutor.start,5,11,0,11,1,6,0,5,2,6,1,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0,1,1,0,1,0.09090909090909091,0.0,0,1.0,1,not bug-prone
org.apache.flink.client.RemoteExecutor.executePlan,5,8,1,7,2,4,0,4,2,5,2,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,1.2,0.0,0.0,0.0,3,3,0,3,0.375,0.0,0,1.0,2,bug-prone
org.apache.flink.client.RemoteExecutor.executePlanWithJars,5,29,3,23,2,13,3,6,4,13,2,11,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0.38461538461538464,0.0,0.0,0.0,4,5,0,5,0.1724137931034483,0.0,0,1.25,3,bug-prone
org.apache.flink.client.RemoteExecutor.getOptimizerPlanAsJSON,1,5,0,5,3,3,0,6,1,4,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,1.25,0.0,0.0,0.0,3,5,0,5,1.0,0.0,0,1.6666666666666667,3,bug-prone
org.apache.flink.batch.connectors.cassandra.CassandraInputFormatBase.close,5,20,1,16,1,10,3,2,9,9,1,8,5,2,0,19.0,48.0,10.285714285714285,203.9005206452921,9380.571428571428,0.14826259884168153,2,0,0,0,0,0,0.2222222222222222,0.0,0.0,0,1,2,0,2,0.11764705882352941,0.0,0,2.0,1,not bug-prone
org.apache.flink.batch.connectors.cassandra.CassandraOutputFormatBase.open,3,22,1,14,1,10,7,5,1,8,3,5,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.125,0.0,0.0,0.0,1,1,0,1,0.06666666666666667,0.0,0,1.0,1,not bug-prone
org.apache.flink.batch.connectors.cassandra.CassandraPojoInputFormat.open,5,14,2,12,4,8,0,8,3,9,4,5,3,2,1,30.0,60.0,17.272727272727273,294.41343573651113,31090.909090909096,0.3295851932044834,4,0,0,0,0,0,0.4444444444444444,0.0,0.0,0.0,1,4,0,4,0.2857142857142857,0.0,0,4.0,1,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraAppendTableSink.emitDataStream,5,11,0,11,1,8,0,8,2,4,1,3,2,1,1,27.0,40.0,15.75,190.19550008653877,17010.0,0.22046938350418843,2,0,0,0,0,0,0.5,0.0,0.0,0.0,2,2,0,2,0.18181818181818182,0.0,0,1.0,2,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraCommitter.setJobId,2,7,0,4,1,2,3,2,1,3,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,2,1,1,2,0.25,0.25,1.0,1.0,1,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraCommitter.createResource,9,23,2,16,1,12,5,8,4,11,1,10,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.18181818181818182,0.0,0.0,0,2,2,0,2,0.1111111111111111,0.0,0,1.0,1,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraCommitter.open,3,7,0,7,1,4,0,5,2,5,1,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.8,0.0,0.0,0,1,3,1,4,0.42857142857142855,0.14285714285714285,3.0,4.0,1,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraCommitter.close,7,13,0,13,1,9,0,3,4,8,1,7,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.25,0.0,0.0,0,1,1,1,2,0.07692307692307693,0.07692307692307693,1.0,2.0,1,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraPojoSink.open,9,15,0,15,2,10,0,8,4,10,2,8,4,3,1,35.0,67.0,20.727272727272727,343.66196213531276,48605.454545454544,0.4439513877356423,4,0,0,0,0,0,0.4,0.0,0.0,0.0,1,4,0,4,0.26666666666666666,0.0,0,4.0,1,not bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraPojoSink.send,5,3,0,3,1,1,0,3,1,2,1,1,1,0,1,9.0,11.0,4.0,34.86917501586544,396.0,0.01797527469415136,1,0,0,1,0,0,0.5,0.0,0.0,0.0,1,1,0,1,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraSinkBase.open,10,20,2,18,1,14,0,10,1,12,3,9,1,0,1,40.0,83.0,22.166666666666664,441.7200318756511,73593.33333333331,0.5853797948834377,3,0,0,0,0,0,0.25,0.0,0.0,0.0,3,3,0,3,0.15,0.0,0,1.0,2,bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraSinkBase.close,11,22,0,22,1,15,0,4,9,13,1,12,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,1.6153846153846154,0.0,0.0,0,4,20,6,26,0.9090909090909091,0.2727272727272727,3.3333333333333335,6.5,3,bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraSinkBase.invoke,12,6,0,6,2,4,0,4,1,5,2,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1.6,0.0,0.0,0.0,2,4,4,8,0.6666666666666666,0.6666666666666666,1.0,4.0,2,bug-prone
org.apache.flink.streaming.connectors.cassandra.CassandraSinkBase.checkAsyncErrors,5,6,0,6,2,3,0,2,2,4,2,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.5,0.0,0.0,0,1,1,1,2,0.16666666666666666,0.16666666666666666,1.0,2.0,1,not bug-prone
